Datetime,p47b8k2,p49b8k4,p51b8k6,p53b8k8,p55b8k10,p57b8k12,p59b8k14,p61b8k16,p63b8k18,p65b8k20,p67b8k22,p69b8k24,obs
2014-06-21,193.31247,193.73475646972656,194.60533142089844,194.5797882080078,193.4728240966797,193.1068878173828,194.1283721923828,197.02210998535156,196.5545196533203,194.1743621826172,195.54412841796875,196.2493896484375,186.69826
2014-06-22,193.97629,195.51141357421875,195.53353881835938,194.03126525878906,196.65225219726562,193.66424560546875,194.8800048828125,199.51205444335938,197.66378784179688,195.2213897705078,196.33828735351562,195.33155822753906,187.00797
2014-06-23,193.8691,196.3606719970703,197.6572723388672,195.14337158203125,198.06027221679688,194.5838623046875,195.46847534179688,199.82615661621094,197.9879150390625,195.12725830078125,195.17935180664062,197.0183563232422,187.31769
2014-06-24,194.441,196.7746124267578,199.48013305664062,194.98135375976562,198.92327880859375,194.70333862304688,194.48321533203125,199.626953125,197.40457153320312,194.20993041992188,197.3090057373047,196.5260772705078,187.6274
2014-06-25,194.28047,196.8175506591797,199.056396484375,195.2584686279297,198.60279846191406,193.62619018554688,193.3238067626953,199.51429748535156,197.1356964111328,193.72012329101562,197.55889892578125,197.29600524902344,187.93712
2014-06-26,195.18047,198.05316162109375,198.4674530029297,195.27102661132812,200.68565368652344,194.30648803710938,194.33200073242188,200.9415740966797,199.2802276611328,195.07275390625,198.48963928222656,197.46585083007812,188.24683
2014-06-27,195.01451,198.85923767089844,199.08839416503906,195.78074645996094,200.403076171875,193.6262969970703,194.6700897216797,199.86717224121094,198.61087036132812,194.83790588378906,196.47605895996094,199.4563446044922,189.42572
2014-06-28,196.23662,198.317138671875,200.0955810546875,194.58242797851562,198.92454528808594,193.39927673339844,193.95338439941406,198.9620819091797,197.64547729492188,193.03343200683594,198.1307830810547,198.20054626464844,190.60461
2014-06-29,197.12624,198.66012573242188,200.36752319335938,195.45281982421875,200.13291931152344,194.7766571044922,194.26353454589844,198.27305603027344,197.7389373779297,192.0887451171875,198.55801391601562,199.6144256591797,191.7835
2014-06-30,197.24675,198.8018798828125,200.8711700439453,194.91529846191406,200.6103057861328,196.05079650878906,196.13153076171875,197.48663330078125,199.17791748046875,192.70730590820312,199.36398315429688,200.36766052246094,192.96239
2014-07-01,196.13223,199.4434814453125,200.54434204101562,194.4175262451172,201.44070434570312,196.82513427734375,197.5516357421875,197.88812255859375,199.21670532226562,193.9322967529297,199.42095947265625,200.2353515625,194.14128
2014-07-02,197.44995,199.36972045898438,200.67918395996094,197.3697967529297,200.29110717773438,196.84805297851562,197.64361572265625,197.88438415527344,198.3643035888672,194.1793670654297,200.44029235839844,201.7164306640625,195.32016
2014-07-03,197.84633,198.33175659179688,200.72369384765625,193.19773864746094,200.65614318847656,196.86561584472656,197.1112823486328,198.23377990722656,199.0410919189453,194.2733917236328,199.6443634033203,200.7776641845703,196.49905
2014-07-04,197.31734,196.42091369628906,199.9131622314453,194.97695922851562,199.3297576904297,197.21990966796875,196.66275024414062,197.4364013671875,198.71218872070312,193.8551025390625,200.375732421875,201.11793518066406,197.67795
2014-07-05,196.85388,196.73712158203125,198.9387664794922,193.90664672851562,200.83465576171875,197.91403198242188,196.8385467529297,197.25328063964844,199.05564880371094,193.53541564941406,200.55702209472656,199.85887145996094,197.06529
2014-07-06,197.00938,198.48150634765625,199.01126098632812,192.95220947265625,201.10073852539062,198.6251220703125,197.90464782714844,197.74404907226562,199.08187866210938,193.89230346679688,201.08802795410156,200.70651245117188,196.45265
2014-07-07,196.65047,199.71865844726562,199.53187561035156,193.27932739257812,200.98251342773438,197.88787841796875,197.22544860839844,198.11724853515625,198.79632568359375,193.90692138671875,200.44224548339844,201.10653686523438,195.84
2014-07-08,195.89299,198.9442138671875,200.60546875,194.4989776611328,201.54396057128906,197.3787078857422,196.76690673828125,197.4359893798828,198.1123504638672,193.80316162109375,199.55238342285156,199.37684631347656,195.22734
2014-07-09,196.57896,197.8247528076172,199.52151489257812,194.28395080566406,201.47506713867188,197.1033172607422,196.75428771972656,197.43521118164062,198.5746307373047,193.53977966308594,197.6892547607422,199.26519775390625,194.6147
2014-07-10,194.96605,196.2694854736328,198.52743530273438,194.7059783935547,201.02853393554688,196.64915466308594,196.2289581298828,196.14730834960938,197.48193359375,192.8809814453125,197.65716552734375,198.95611572265625,194.00204
2014-07-11,194.7427,195.10525512695312,197.51083374023438,193.75711059570312,198.7401885986328,196.67808532714844,196.08319091796875,195.79916381835938,197.0062713623047,193.10659790039062,197.02931213378906,197.74041748046875,193.38939
2014-07-12,195.48245,195.61563110351562,198.22158813476562,193.8863525390625,198.6470947265625,197.28440856933594,196.99790954589844,196.6010284423828,196.33604431152344,194.89303588867188,197.57151794433594,197.6583251953125,192.77675
2014-07-13,196.70447,197.26763916015625,198.9426727294922,190.98385620117188,197.0973663330078,197.13270568847656,197.602294921875,197.73634338378906,196.05142211914062,195.47280883789062,199.5211639404297,196.9821014404297,188.78618
2014-07-14,196.4799,197.0685272216797,197.51499938964844,194.28671264648438,195.99176025390625,196.12413024902344,196.55966186523438,197.2314910888672,196.2637481689453,193.91525268554688,197.077392578125,196.4813995361328,184.79561
2014-07-15,196.8942,197.03729248046875,197.53562927246094,193.16171264648438,196.17205810546875,196.24813842773438,195.95755004882812,197.0196533203125,197.243896484375,193.63455200195312,196.51934814453125,194.88314819335938,180.80505
2014-07-16,196.37201,196.18772888183594,198.86419677734375,196.31427001953125,196.34776306152344,195.9781951904297,195.29150390625,196.3915252685547,196.67108154296875,193.388671875,195.55955505371094,194.86241149902344,176.81448
2014-07-17,196.0159,196.12188720703125,198.38009643554688,193.9833526611328,197.70370483398438,195.90371704101562,195.47999572753906,196.83648681640625,195.92237854003906,192.94602966308594,195.7845916748047,192.26441955566406,172.82391
2014-07-18,195.74864,195.96726989746094,197.6874542236328,195.81472778320312,196.7592010498047,196.379150390625,197.0283660888672,197.0856475830078,195.95657348632812,193.6873321533203,194.8916473388672,191.59190368652344,168.83334
2014-07-19,196.30786,196.71035766601562,197.65353393554688,195.7000732421875,196.90707397460938,196.75900268554688,197.5084228515625,197.69570922851562,197.57183837890625,193.95603942871094,193.8378448486328,191.8443603515625,164.84279
2014-07-20,189.49939,195.0479736328125,196.5917205810547,196.8268280029297,195.9224395751953,195.56076049804688,196.55601501464844,189.56369018554688,193.96612548828125,192.21095275878906,185.20022583007812,189.68019104003906,160.85222
2014-07-21,188.95987,193.42918395996094,192.90757751464844,192.5506591796875,193.2695770263672,194.51548767089844,196.2348175048828,189.15713500976562,190.01507568359375,191.01101684570312,184.35748291015625,187.74063110351562,163.18391
2014-07-22,186.42953,189.4756622314453,192.19078063964844,186.90057373046875,192.320556640625,196.14584350585938,196.5034942626953,188.05270385742188,187.70249938964844,190.36569213867188,183.3961181640625,186.5156707763672,165.51562
2014-07-23,190.3693,188.319580078125,189.1898956298828,184.18569946289062,189.53829956054688,195.94813537597656,194.4517059326172,188.56080627441406,186.42994689941406,191.2664031982422,187.26124572753906,188.44837951660156,167.84732
2014-07-24,188.33505,185.5784912109375,187.59701538085938,190.29153442382812,187.7304229736328,194.4766387939453,193.67510986328125,187.848388671875,188.7203826904297,192.1575469970703,186.02593994140625,185.2967071533203,170.17903
2014-07-25,189.52031,186.61764526367188,186.1293487548828,187.61758422851562,185.55935668945312,194.2980194091797,192.85194396972656,193.3866729736328,190.15817260742188,193.22093200683594,185.95166015625,188.63275146484375,172.51073
2014-07-26,186.46631,188.09739685058594,188.29344177246094,188.42941284179688,189.88108825683594,193.78182983398438,193.2920379638672,190.426025390625,188.85702514648438,192.03184509277344,181.5483856201172,186.16690063476562,174.84242
2014-07-27,189.165,187.42604064941406,189.12539672851562,188.31454467773438,189.7086181640625,195.8049774169922,194.0272979736328,188.99789428710938,186.4499053955078,190.18655395507812,181.47598266601562,188.53538513183594,177.17413
2014-07-28,187.12306,187.49508666992188,191.2442169189453,189.1902618408203,190.92001342773438,195.71347045898438,194.6859130859375,186.18360900878906,189.56436157226562,190.11740112304688,183.19671630859375,187.6761016845703,179.50583
2014-07-29,190.30968,189.49203491210938,190.80020141601562,186.04563903808594,190.4481964111328,192.3412322998047,191.3653106689453,189.86378479003906,191.32205200195312,190.3264617919922,186.3153839111328,187.2435302734375,181.83754
2014-07-30,187.56638,190.36875915527344,191.52175903320312,190.8004608154297,193.7347412109375,188.0100860595703,189.752197265625,192.36993408203125,191.8262481689453,193.7906951904297,186.45860290527344,185.7379913330078,184.16924
2014-07-31,191.57007,191.08055114746094,192.96127319335938,189.3148651123047,193.37904357910156,186.81353759765625,188.00987243652344,194.97622680664062,191.0515594482422,193.95176696777344,187.506591796875,192.6019744873047,186.50093
2014-08-01,188.6829,192.31637573242188,195.501953125,192.3680419921875,194.5838623046875,190.79049682617188,190.7414093017578,193.3173065185547,192.1148223876953,192.10508728027344,187.64674377441406,190.26165771484375,188.83264
2014-08-02,193.73541,192.76318359375,194.68788146972656,190.79701232910156,195.5795135498047,192.8953857421875,193.00186157226562,193.97802734375,192.78668212890625,190.31105041503906,187.4348907470703,191.4965362548828,191.16434
2014-08-03,189.55847,192.51727294921875,195.41543579101562,193.9219512939453,195.79429626464844,194.07119750976562,194.38290405273438,196.97927856445312,194.62664794921875,192.73565673828125,188.97207641601562,193.35824584960938,193.49603
2014-08-04,192.55383,191.67074584960938,193.13160705566406,189.48570251464844,194.2348175048828,189.4582977294922,189.30174255371094,195.3145294189453,192.87481689453125,191.40823364257812,185.5220489501953,190.03414916992188,195.82774
2014-08-05,189.70227,191.08187866210938,193.9005126953125,190.44801330566406,194.4795379638672,187.68414306640625,187.91629028320312,190.89022827148438,192.00320434570312,187.08758544921875,188.11495971679688,187.44515991210938,198.15944
2014-08-06,196.25664,192.08523559570312,193.62725830078125,189.42335510253906,193.28683471679688,189.3279266357422,188.7980499267578,192.57455444335938,191.3184356689453,184.75814819335938,188.85263061523438,196.06661987304688,196.2407
2014-08-07,191.05098,194.3038330078125,193.89154052734375,191.0261993408203,193.50465393066406,192.45419311523438,192.39886474609375,191.06101989746094,193.36363220214844,187.23513793945312,188.6069793701172,192.0469207763672,194.32198
2014-08-08,194.7977,194.31959533691406,192.97203063964844,188.550537109375,193.9216766357422,197.6697998046875,197.14013671875,191.70326232910156,192.46932983398438,192.04342651367188,190.33184814453125,185.48391723632812,192.40324
2014-08-09,189.97717,192.6742706298828,194.00567626953125,191.93772888183594,194.85928344726562,197.74755859375,198.11737060546875,190.70712280273438,192.5734100341797,194.4717254638672,192.047607421875,193.98635864257812,190.48451
2014-08-10,193.98296,193.12013244628906,194.91055297851562,189.47975158691406,193.3155975341797,195.23486328125,195.09678649902344,194.17884826660156,194.5673065185547,192.80950927734375,190.13052368164062,189.7765350341797,188.56578
2014-08-11,193.39522,194.20594787597656,195.8262176513672,191.1361083984375,194.38877868652344,191.8683319091797,192.30775451660156,196.96180725097656,196.47650146484375,190.9980926513672,192.96780395507812,194.50611877441406,186.64705
2014-08-12,198.09518,194.72608947753906,195.2505340576172,191.83973693847656,194.8552703857422,193.9430694580078,192.42593383789062,195.12542724609375,195.82949829101562,190.9261932373047,195.4179229736328,194.68212890625,184.7283
2014-08-13,192.0055,194.49642944335938,194.51673889160156,191.5802764892578,192.7605438232422,195.0048370361328,194.02099609375,193.1940460205078,195.45982360839844,193.6519317626953,194.0897674560547,197.19647216796875,182.80957
2014-08-14,194.56961,193.2842559814453,191.443359375,190.34825134277344,190.7574462890625,194.4364013671875,192.81256103515625,191.7148895263672,190.81629943847656,191.9483184814453,193.14675903320312,188.25157165527344,181.03894
2014-08-15,189.98103,191.0951690673828,192.0626678466797,192.15084838867188,191.27178955078125,193.5941925048828,193.56085205078125,191.79037475585938,190.27804565429688,192.03558349609375,191.84219360351562,193.10043334960938,179.2683
2014-08-16,196.35114,192.2900390625,192.207763671875,191.39881896972656,191.85093688964844,192.35479736328125,193.04556274414062,193.1433868408203,190.62539672851562,191.7563934326172,192.87579345703125,192.1842803955078,177.49765
2014-08-17,190.9898,193.47940063476562,192.01132202148438,193.86659240722656,190.18739318847656,193.7504119873047,193.73609924316406,193.7268524169922,192.82826232910156,192.4416961669922,193.4588623046875,192.06455993652344,175.727
2014-08-18,194.99051,192.7225799560547,190.98252868652344,195.57012939453125,190.22361755371094,194.32232666015625,194.72288513183594,195.29412841796875,194.2073516845703,193.54872131347656,190.18153381347656,192.98834228515625,173.95636
2014-08-19,183.74727,190.2887725830078,189.58349609375,197.0728302001953,190.03370666503906,192.75559997558594,194.44699096679688,189.9976043701172,191.8207244873047,191.55873107910156,184.13067626953125,192.51239013671875,172.18573
